Downloaded from wid.world on 02-10-2021 at 02:44:17
Angola;"anninc_pall_992_i_AO
National income
Total population | average income or wealth | adults | individual |  | ppp | constant (2020)
";pall;1995;8057.4076
Angola;"anninc_pall_992_i_AO
National income
Total population | average income or wealth | adults | individual |  | ppp | constant (2020)
";pall;1996;8192.4881
Angola;"anninc_pall_992_i_AO
National income
Total population | average income or wealth | adults | individual |  | ppp | constant (2020)
";pall;1997;9382.1738
Angola;"anninc_pall_992_i_AO
National income
Total population | average income or wealth | adults | individual |  | ppp | constant (2020)
";pall;1998;9294.8187
Angola;"anninc_pall_992_i_AO
National income
Total population | average income or wealth | adults | individual |  | ppp | constant (2020)
";pall;1999;8564.8964
Angola;"anninc_pall_992_i_AO
National income
Total population | average income or wealth | adults | individual |  | ppp | constant (2020)
";pall;2000;8673.6557
Angola;"anninc_pall_992_i_AO
National income
Total population | average income or wealth | adults | individual |  | ppp | constant (2020)
";pall;2001;8833.844
Angola;"anninc_pall_992_i_AO
National income
Total population | average income or wealth | adults | individual |  | ppp | constant (2020)
";pall;2002;9992.9541
Angola;"anninc_pall_992_i_AO
National income
Total population | average income or wealth | adults | individual |  | ppp | constant (2020)
";pall;2003;9949.1946
Angola;"anninc_pall_992_i_AO
National income
Total population | average income or wealth | adults | individual |  | ppp | constant (2020)
";pall;2004;10494.8555
Angola;"anninc_pall_992_i_AO
National income
Total population | average income or wealth | adults | individual |  | ppp | constant (2020)
";pall;2005;11566.268
Angola;"anninc_pall_992_i_AO
National income
Total population | average income or wealth | adults | individual |  | ppp | constant (2020)
";pall;2006;12249.6705
Angola;"anninc_pall_992_i_AO
National income
Total population | average income or wealth | adults | individual |  | ppp | constant (2020)
";pall;2007;13507.6354
Angola;"anninc_pall_992_i_AO
National income
Total population | average income or wealth | adults | individual |  | ppp | constant (2020)
";pall;2008;13746.3061
